did,product_id,min_app_version,name,name_sc,icon_on,icon_off,icon_offline,icon_sc,_icon_ls_on,icon_ls_off,icon_b_pair,icon_real,bind_confirm,desc,pid,status,brand_name,cate_name,bt_bind_style,ct_offline_enter,permission_control,wexin_share,bt_match,bt_rssi,sc_failed,voice_control,voice_ctrl_ed,op_history,bt_is_secure,bt_gateway,fiveg_wifi,subcategory_id,icon_smartconfig_off,rank
0
ikea.light.led1649c5,66235,60160,IKEA E14 warm white,,icons/ikea.light.led1649c5/on.png,icons/ikea.light.led1649c5/off.png,icons/ikea.light.led1649c5/offline.png,icons/ikea.light.led1649c5/sc.png,null,icons/ikea.light.led1649c5/ls_off.png,icons/ikea.light.led1649c5/b_pair.png,icons/ikea.light.led1649c5/real.png,false,宜家特鲁菲 E14 400lm 5.3W ，warm white 不可调色 Candle Bulb,3,3,,Home security,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/ikea.light.led1649c5/smartconfig_off.png,null,0
lxk.waterpuri.jsq,67770,60160,净水器,,icons/lxk.waterpuri.jsq/on.png,icons/lxk.waterpuri.jsq/off.png,icons/lxk.waterpuri.jsq/offline.png,icons/lxk.waterpuri.jsq/sc.png,null,icons/lxk.waterpuri.jsq/ls_off.png,icons/lxk.waterpuri.jsq/b_pair.png,icons/lxk.waterpuri.jsq/real.png,false,净水器W06i,14,3,,Kitchen appliances,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/lxk.waterpuri.jsq/smartconfig_off.png,null,0
zhimi.heater.za1,942,60160,Smartmi Radiant Heater Smart Version,,icons/zhimi.heater.za1/on.png,icons/zhimi.heater.za1/off.png,icons/zhimi.heater.za1/offline.png,icons/zhimi.heater.za1/sc.png,null,icons/zhimi.heater.za1/ls_off.png,icons/zhimi.heater.za1/b_pair.png,icons/zhimi.heater.za1/real.png,false,智米智能电暖器,8,3,,Environment appliances,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/zhimi.heater.za1/smartconfig_off.png,null,0
zhimi.heater.za2,1297,60160,Smartmi Smart Convector Heater 1S,,icons/zhimi.heater.za2/on.png,icons/zhimi.heater.za2/off.png,icons/zhimi.heater.za2/offline.png,icons/zhimi.heater.za2/sc.png,null,icons/zhimi.heater.za2/ls_off.png,icons/zhimi.heater.za2/b_pair.png,icons/zhimi.heater.za2/real.png,false,智米电暖器智能版升级发热材料，交互变更,8,3,,Environment appliances,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/zhimi.heater.za2/smartconfig_off.png,null,0
jiqid.mistory.pro,66199,60160,Mi Bunny Storyteller,,icons/jiqid.mistory.pro/on.png,icons/jiqid.mistory.pro/off.png,icons/jiqid.mistory.pro/offline.png,icons/jiqid.mistory.pro/sc.png,null,icons/jiqid.mistory.pro/ls_off.png,icons/jiqid.mistory.pro/b_pair.png,icons/jiqid.mistory.pro/real.png,false,米兔智能故事机 新方案,0,3,,Audio & video equipment,0,0,0,false,0,,0,0,0,0,0,0,null,null,icons/jiqid.mistory.pro/smartconfig_off.png,null,0
jilian.tv.minitv,65659,60160,mini-tv,,icons/jilian.tv.minitv/on.png,icons/jilian.tv.minitv/off.png,icons/jilian.tv.minitv/offline.png,icons/jilian.tv.minitv/sc.png,null,icons/jilian.tv.minitv/ls_off.png,icons/jilian.tv.minitv/b_pair.png,icons/jilian.tv.minitv/real.png,false,思想者mini具有成熟的万能红外、射频遥控兼容方案，支持电视机的学习与控制。App内置电视云码库，支持智能快捷匹配，简单方便。n,14,3,,Audio & video equipment,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/jilian.tv.minitv/smartconfig_off.png,null,0
ikonke.plug.minipro,65925,60160,mini pro smart plug,,icons/ikonke.plug.minipro/on.png,icons/ikonke.plug.minipro/off.png,icons/ikonke.plug.minipro/offline.png,icons/ikonke.plug.minipro/sc.png,null,icons/ikonke.plug.minipro/ls_off.png,icons/ikonke.plug.minipro/b_pair.png,icons/ikonke.plug.minipro/real.png,false,wifi智能插座:n远程控制n红外遥控n定时延时n充电保护,14,3,,Home security,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/ikonke.plug.minipro/smartconfig_off.png,null,0
kiwik.switch.kt1,67429,60160,智能触摸开关单键,,icons/kiwik.switch.kt1/on.png,icons/kiwik.switch.kt1/off.png,icons/kiwik.switch.kt1/offline.png,icons/kiwik.switch.kt1/sc.png,null,icons/kiwik.switch.kt1/ls_off.png,icons/kiwik.switch.kt1/b_pair.png,icons/kiwik.switch.kt1/real.png,false,,14,3,,Other,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/kiwik.switch.kt1/smartconfig_off.png,null,0
kiwik.switch.kt2,67430,60160,智能触摸开关双键,,icons/kiwik.switch.kt2/on.png,icons/kiwik.switch.kt2/off.png,icons/kiwik.switch.kt2/offline.png,icons/kiwik.switch.kt2/sc.png,null,icons/kiwik.switch.kt2/ls_off.png,icons/kiwik.switch.kt2/b_pair.png,icons/kiwik.switch.kt2/real.png,false,,14,3,,Other,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/kiwik.switch.kt2/smartconfig_off.png,null,0
kiwik.switch.kt3,67431,60160,智能触摸开关三键,,icons/kiwik.switch.kt3/on.png,icons/kiwik.switch.kt3/off.png,icons/kiwik.switch.kt3/offline.png,icons/kiwik.switch.kt3/sc.png,null,icons/kiwik.switch.kt3/ls_off.png,icons/kiwik.switch.kt3/b_pair.png,icons/kiwik.switch.kt3/real.png,false,,14,3,,Other,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/kiwik.switch.kt3/smartconfig_off.png,null,1
xiaomi.wifispeaker.l06a,1496,60160,Mi AI Speaker,,icons/xiaomi.wifispeaker.l06a/on.png,icons/xiaomi.wifispeaker.l06a/off.png,icons/xiaomi.wifispeaker.l06a/offline.png,icons/xiaomi.wifispeaker.l06a/sc.png,null,icons/xiaomi.wifispeaker.l06a/ls_off.png,icons/xiaomi.wifispeaker.l06a/b_pair.png,icons/xiaomi.wifispeaker.l06a/real.png,false,全新小爱音箱,8,3,,Audio & video equipment,0,0,0,false,0,,0,1,0,0,0,1,null,null,icons/xiaomi.wifispeaker.l06a/smartconfig_off.png,null,0
opple.light.desk,857,60160,desklight,,icons/opple.light.desk/on.png,icons/opple.light.desk/off.png,icons/opple.light.desk/offline.png,icons/opple.light.desk/sc.png,null,icons/opple.light.desk/ls_off.png,icons/opple.light.desk/b_pair.png,icons/opple.light.desk/real.png,false,欧普智能台灯，支持小AI音箱语音控制,14,3,,Home security,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/opple.light.desk/smartconfig_off.png,null,1
txdd.wifispeaker.x1,915,60160,Tencent Smart Display,,icons/txdd.wifispeaker.x1/on.png,icons/txdd.wifispeaker.x1/off.png,icons/txdd.wifispeaker.x1/offline.png,icons/txdd.wifispeaker.x1/sc.png,null,icons/txdd.wifispeaker.x1/ls_off.png,icons/txdd.wifispeaker.x1/b_pair.png,icons/txdd.wifispeaker.x1/real.png,false,,8,3,,Audio & video equipment,0,0,0,false,0,,0,1,0,0,0,0,null,null,icons/txdd.wifispeaker.x1/smartconfig_off.png,null,0
xiaovv.camera.xvb4,66319,60160,xiaovv Outdoor Panoramic Camera,,icons/xiaovv.camera.xvb4/on.png,icons/xiaovv.camera.xvb4/off.png,icons/xiaovv.camera.xvb4/offline.png,icons/xiaovv.camera.xvb4/sc.png,null,icons/xiaovv.camera.xvb4/ls_off.png,icons/xiaovv.camera.xvb4/b_pair.png,icons/xiaovv.camera.xvb4/real.png,false,1.家用监控，180度超广角覆盖；nn2.车库，仓库，吸顶360度全景覆盖监控；nn3.家居宠物监控，可以直接插入墙壁插座使用，全景监控宠物；nn,0,3,,Camera,0,1,0,false,0,,0,0,0,0,0,0,null,null,icons/xiaovv.camera.xvb4/smartconfig_off.png,null,0
heiman.stb.rc1,66415,60160,sdf,,icons/heiman.stb.rc1/on.png,icons/heiman.stb.rc1/off.png,icons/heiman.stb.rc1/offline.png,icons/heiman.stb.rc1/sc.png,null,icons/heiman.stb.rc1/ls_off.png,icons/heiman.stb.rc1/b_pair.png,icons/heiman.stb.rc1/real.png,false,,14,3,,Other,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/heiman.stb.rc1/smartconfig_off.png,null,0
umiot.switch.ums,66662,60160,AllCenter开关系列,,icons/umiot.switch.ums/on.png,icons/umiot.switch.ums/off.png,icons/umiot.switch.ums/offline.png,icons/umiot.switch.ums/sc.png,null,icons/umiot.switch.ums/ls_off.png,icons/umiot.switch.ums/b_pair.png,icons/umiot.switch.ums/real.png,false,AllCenter智能开关系列,14,3,,Other,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/umiot.switch.ums/smartconfig_off.png,null,0
heiman.tv.rc1,66418,60160,ircTv,,icons/heiman.tv.rc1/on.png,icons/heiman.tv.rc1/off.png,icons/heiman.tv.rc1/offline.png,icons/heiman.tv.rc1/sc.png,null,icons/heiman.tv.rc1/ls_off.png,icons/heiman.tv.rc1/b_pair.png,icons/heiman.tv.rc1/real.png,false,,14,3,,Audio & video equipment,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/heiman.tv.rc1/smartconfig_off.png,null,0
tyzhjt.fan.fs0001,67270,60160,风扇,,icons/tyzhjt.fan.fs0001/on.png,icons/tyzhjt.fan.fs0001/off.png,icons/tyzhjt.fan.fs0001/offline.png,icons/tyzhjt.fan.fs0001/sc.png,null,icons/tyzhjt.fan.fs0001/ls_off.png,icons/tyzhjt.fan.fs0001/b_pair.png,icons/tyzhjt.fan.fs0001/real.png,false,,14,3,,Environment appliances,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/tyzhjt.fan.fs0001/smartconfig_off.png,null,0
